MANDT,KUNNR,VKORG,VTWEG,SPART,ERDAT
311,3850,UW00,WH,BI,2022-01-27
311,3851,UW00,WH,BI,2022-01-24
311,3852,UW00,BI,BI,2022-01-19
311,3853,UW00,WH,BI,2022-01-27
311,3854,UW00,WH,BI,2022-03-10
311,3855,UW00,BI,BI,2022-01-09
311,3856,UW00,BI,BI,2022-01-02
311,3857,UW00,WH,BI,2022-02-15
311,3858,UW00,WH,BI,2022-01-02
311,3859,UW00,WH,BI,2022-05-10
311,3860,UW00,BI,BI,2022-01-26
311,3861,UW00,BI,BI,2022-01-16
311,3862,UW00,BI,BI,2022-08-06
311,3863,UW00,BI,BI,2022-01-19
311,3864,UW00,WH,BI,2022-03-14
311,3865,UW00,WH,BI,2022-04-25
311,3866,UW00,BI,BI,2022-03-09
311,3867,UW00,WH,BI,2022-01-16
311,3868,UW00,BI,BI,2022-02-13
311,3869,UW00,BI,BI,2022-02-26
311,3870,UW00,WH,BI,2022-01-16
311,3871,UW00,BI,BI,2022-01-27
311,3872,UW00,BI,BI,2022-02-19
311,3873,UW00,BI,BI,2022-01-26
311,3874,UW00,WH,BI,2022-01-08
311,3875,UW00,BI,BI,2022-02-25
311,3876,UW00,BI,BI,2022-01-05
311,3877,UW00,WH,BI,2022-02-28
311,3878,UW00,BI,BI,2022-02-15
311,3879,UW00,BI,BI,2022-05-04
311,3880,UW00,BI,BI,2022-03-07
311,3881,UW00,BI,BI,2022-02-10
311,3882,UW00,BI,BI,2022-01-08
311,3883,UW00,WH,BI,2022-08-06
311,3884,UW00,WH,BI,2022-04-04
311,3885,UW00,BI,BI,2022-01-14
311,3886,UW00,WH,BI,2022-01-09
311,3887,UW00,WH,BI,2022-02-10
311,3888,UW00,WH,BI,2022-01-03
311,3889,UW00,BI,BI,2022-02-05
311,3890,UW00,WH,BI,2022-04-26
311,3891,UW00,WH,BI,2022-04-09
311,3892,UW00,WH,BI,2022-01-10
311,3893,UW00,WH,BI,2022-01-06
311,3894,UW00,BI,BI,2022-01-04
311,3895,UW00,WH,BI,2022-01-27
311,3896,UW00,WH,BI,2022-01-02
311,3897,UW00,BI,BI,2022-02-23
311,3898,UW00,BI,BI,2022-03-26
311,3899,UW00,WH,BI,2022-01-07
311,3900,UW00,BI,BI,2022-01-08
311,3901,UW00,BI,BI,2022-01-15
311,3902,UW00,BI,BI,2022-02-11
311,3903,UW00,WH,BI,2022-01-09
311,3904,UW00,WH,BI,2022-01-24
311,3905,UW00,BI,BI,2022-01-22
311,3906,UW00,WH,BI,2022-01-05
311,3907,UW00,WH,BI,2022-01-29
311,3908,UW00,WH,BI,2022-01-28
311,3909,UW00,WH,BI,2022-05-13
311,3910,UW00,WH,BI,2022-01-23
311,3911,UW00,WH,BI,2022-01-12
311,3912,UW00,WH,BI,2022-01-31
311,3913,UW00,WH,BI,2022-01-04
311,3914,UW00,WH,BI,2022-01-03
311,3915,UW00,WH,BI,2022-01-23
311,3916,UW00,BI,BI,2022-02-07
311,3917,UW00,WH,BI,2022-02-04
311,3918,UW00,BI,BI,2022-01-10
311,3919,UW00,WH,BI,2022-08-16
311,3920,UW00,BI,BI,2022-01-02
311,3921,UW00,WH,BI,2022-01-04
311,3922,UW00,WH,BI,2022-03-06
311,3923,UW00,BI,BI,2022-01-05
311,3924,UW00,BI,BI,2022-01-16
311,3925,UW00,BI,BI,2022-01-17
311,3926,UW00,WH,BI,2022-03-02
311,3927,UW00,WH,BI,2022-02-27
311,3928,UW00,BI,BI,2022-01-22
311,3929,UW00,WH,BI,2022-03-28
311,3930,UW00,WH,BI,2022-02-16
311,3931,UW00,BI,BI,2022-01-05
311,3932,UW00,WH,BI,2022-01-15
311,3933,UW00,BI,BI,2022-06-07
311,3934,UW00,BI,BI,2022-01-29
311,3935,UW00,WH,BI,2022-01-04
311,3936,UW00,WH,BI,2022-02-18
311,3937,UW00,BI,BI,2022-02-18
311,3938,UW00,BI,BI,2022-06-07
311,3939,UW00,WH,BI,2022-04-06
311,3940,UW00,WH,BI,2022-02-01
311,3941,UW00,WH,BI,2022-03-06
311,3942,UW00,WH,BI,2022-01-10
311,3943,UW00,BI,BI,2022-01-05
311,3944,UW00,WH,BI,2022-04-16
311,3945,UW00,WH,BI,2022-01-15
311,3946,UW00,WH,BI,2022-06-10
311,3947,UW00,BI,BI,2022-01-24
311,3948,UW00,WH,BI,2022-01-28
311,3949,UW00,WH,BI,2022-06-24
311,3950,UW00,WH,BI,2022-04-03
311,3951,UW00,BI,BI,2022-01-20
311,3952,UW00,WH,BI,2022-04-08
311,3953,UW00,WH,BI,2022-03-24
311,3954,UW00,BI,BI,2022-01-17
311,3955,UW00,BI,BI,2022-01-04
311,3956,UW00,BI,BI,2022-01-06
311,3957,UW00,WH,BI,2022-01-17
311,3958,UW00,BI,BI,2022-06-18
311,3959,UW00,WH,BI,2022-01-14
311,3960,UW00,BI,BI,2022-01-14
311,3961,UW00,BI,BI,2022-01-03
311,3962,UW00,BI,BI,2022-03-03
311,3963,UW00,WH,BI,2022-01-17
311,3964,UW00,BI,BI,2022-05-10
311,3965,UW00,WH,BI,2022-02-16
311,3966,UW00,BI,BI,2022-01-07
311,3967,UW00,BI,BI,2022-02-20
311,3968,UW00,WH,BI,2022-01-15
311,3969,UW00,WH,BI,2022-01-07
311,3970,UW00,BI,BI,2022-02-24
311,3971,UW00,BI,BI,2022-01-04
311,3972,UW00,BI,BI,2022-03-16
311,3973,UW00,WH,BI,2022-02-14
311,3974,UW00,WH,BI,2022-06-03
311,3975,UW00,WH,BI,2022-01-12
311,3976,UW00,WH,BI,2022-09-01
311,3977,UW00,WH,BI,2022-01-02
311,3978,UW00,BI,BI,2022-04-14
311,3979,UW00,WH,BI,2023-06-15
311,3980,UW00,BI,BI,2022-01-24
311,3981,UW00,BI,BI,2022-02-08
311,3982,UW00,BI,BI,2022-01-27
311,3983,UW00,WH,BI,2022-01-03
311,3984,UW00,WH,BI,2022-02-18
311,3985,UW00,BI,BI,2022-02-22
311,3986,UW00,BI,BI,2022-04-12
311,3987,UW00,BI,BI,2022-04-29
311,3988,UW00,BI,BI,2022-01-14
311,3989,UW00,BI,BI,2022-02-05
311,3990,UW00,BI,BI,2022-02-17
311,3991,UW00,BI,BI,2022-03-09
311,3992,UW00,WH,BI,2022-05-08
311,3993,UW00,BI,BI,2022-02-05
311,3994,UW00,BI,BI,2022-01-01
311,3995,UW00,WH,BI,2022-01-18
311,3996,UW00,BI,BI,2022-01-15
311,3997,UW00,BI,BI,2022-02-06
311,3998,UW00,BI,BI,2022-01-30
311,3999,UW00,BI,BI,2022-05-25
311,4000,UW00,BI,BI,2023-01-18
311,4001,UW00,BI,BI,2022-01-17
311,4002,UW00,WH,BI,2022-02-14
311,4003,UW00,WH,BI,2022-01-01
311,4004,UW00,WH,BI,2022-02-06
311,4005,UW00,BI,BI,2022-02-14
311,4006,UW00,WH,BI,2022-02-08
311,4007,UW00,WH,BI,2022-01-07
311,4008,UW00,WH,BI,2022-12-10
311,4009,UW00,BI,BI,2023-01-20
311,4010,UW00,BI,BI,2022-07-31
311,4011,UW00,WH,BI,2022-02-06
311,4012,UW00,WH,BI,2022-01-07
311,4013,UW00,BI,BI,2022-01-06
311,4014,UW00,WH,BI,2022-01-05
311,4015,UW00,WH,BI,2022-04-11
311,4016,UW00,WH,BI,2022-06-02
311,4017,UW00,BI,BI,2022-01-10
311,4018,UW00,BI,BI,2022-01-20
311,4019,UW00,WH,BI,2022-03-30
311,4020,UW00,WH,BI,2022-03-25
311,4021,UW00,BI,BI,2022-02-07
311,4022,UW00,WH,BI,2022-03-17
311,4023,UW00,BI,BI,2022-02-04
311,4024,UW00,WH,BI,2022-01-07
311,4025,UW00,WH,BI,2022-03-17
311,4026,UW00,BI,BI,2022-02-14
311,4027,UW00,BI,BI,2022-01-15
311,4028,UW00,BI,BI,2022-01-28
311,4029,UW00,WH,BI,2022-01-12
311,4030,UW00,WH,BI,2022-01-02
311,4031,UW00,BI,BI,2022-02-02
311,4032,UW00,BI,BI,2022-02-07
311,4033,UW00,WH,BI,2022-01-02
311,4034,UW00,WH,BI,2022-01-18
311,4035,UW00,BI,BI,2022-05-21
311,4036,UW00,WH,BI,2022-02-22
311,4037,UW00,WH,BI,2022-02-02
311,4038,UW00,WH,BI,2022-02-09
311,4039,UW00,WH,BI,2022-01-08
311,4040,UW00,WH,BI,2022-02-03
311,4041,UW00,BI,BI,2022-02-18
311,4042,UW00,WH,BI,2022-01-12
311,4043,UW00,WH,BI,2022-04-25
311,4044,UW00,WH,BI,2022-01-02
311,4045,UW00,WH,BI,2022-01-23
311,4046,UW00,BI,BI,2022-02-12
311,4047,UW00,BI,BI,2022-03-20
311,4048,UW00,BI,BI,2022-02-17
311,4049,UW00,BI,BI,2022-03-04
311,4050,UW00,BI,BI,2022-02-13
311,4051,UW00,WH,BI,2022-01-28
311,4052,UW00,WH,BI,2022-01-04
311,4053,UW00,WH,BI,2022-01-24
311,4054,UW00,WH,BI,2022-04-06
311,4055,UW00,BI,BI,2022-01-10
311,4056,UW00,BI,BI,2022-04-17
311,4057,UW00,BI,BI,2022-01-03
311,4058,UW00,BI,BI,2022-03-17
311,4059,UW00,WH,BI,2022-08-28
311,4060,UW00,WH,BI,2022-11-22
311,4061,UW00,BI,BI,2022-01-02
311,4062,UW00,BI,BI,2022-01-12
311,4063,UW00,WH,BI,2022-01-17
311,4064,UW00,BI,BI,2022-08-20
311,4065,UW00,WH,BI,2022-03-24
311,4066,UW00,BI,BI,2022-04-09
311,4067,UW00,WH,BI,2022-01-11
311,4068,UW00,WH,BI,2022-02-07
311,4069,UW00,BI,BI,2022-01-28
311,4070,UW00,BI,BI,2022-01-28
311,4071,UW00,WH,BI,2022-05-17
311,4072,UW00,BI,BI,2022-01-02
311,4073,UW00,BI,BI,2022-01-04
311,4074,UW00,BI,BI,2022-09-12
311,4075,UW00,BI,BI,2022-02-21
311,4076,UW00,BI,BI,2022-01-04
311,4077,UW00,WH,BI,2022-02-06
311,4078,UW00,BI,BI,2022-08-18
311,4079,UW00,BI,BI,2022-03-04
311,4080,UW00,BI,BI,2022-01-22
311,4081,UW00,WH,BI,2022-01-07
311,4082,UW00,BI,BI,2022-02-23
311,4083,UW00,WH,BI,2022-02-13
311,4084,UW00,BI,BI,2022-01-13
311,4085,UW00,WH,BI,2022-02-04
311,4086,UW00,BI,BI,2022-01-06
311,4087,UW00,WH,BI,2022-01-13
311,4088,UW00,WH,BI,2022-01-24
311,4089,UW00,BI,BI,2022-04-13
311,4090,UW00,BI,BI,2022-01-03
311,4091,UW00,BI,BI,2022-01-21
311,4092,UW00,WH,BI,2022-01-04
311,4093,UW00,BI,BI,2022-09-02
311,4094,UW00,WH,BI,2022-01-24
311,4095,UW00,BI,BI,2022-01-11
311,4096,UW00,WH,BI,2022-02-11
311,4097,UW00,BI,BI,2022-02-25
311,4098,UW00,BI,BI,2022-06-07
311,4099,UW00,WH,BI,2022-01-06
311,4100,UW00,WH,BI,2022-03-30
311,4101,UW00,BI,BI,2022-02-26
311,4102,UW00,BI,BI,2022-03-23
311,4103,UW00,BI,BI,2022-01-20
311,4104,UW00,WH,BI,2022-01-18
311,4105,UW00,BI,BI,2022-08-09
311,4106,UW00,WH,BI,2022-03-12
311,4107,UW00,WH,BI,2022-01-05
311,4108,UW00,BI,BI,2022-01-30
311,4109,UW00,WH,BI,2022-03-21
311,4110,UW00,WH,BI,2022-06-06
311,4111,UW00,WH,BI,2022-08-04
311,4112,UW00,BI,BI,2022-03-19
311,4113,UW00,WH,BI,2022-03-24
311,4114,UW00,WH,BI,2022-01-17
311,4115,UW00,WH,BI,2022-01-03
311,4116,UW00,WH,BI,2022-06-01
311,4117,UW00,BI,BI,2022-03-08
311,4118,UW00,WH,BI,2022-01-01
311,4119,UW00,WH,BI,2022-01-02
311,4120,UW00,WH,BI,2022-01-14
311,4121,UW00,WH,BI,2022-12-16
311,4122,UW00,BI,BI,2022-01-10
311,4123,UW00,WH,BI,2022-02-09
311,4124,UW00,WH,BI,2022-05-16
311,4125,UW00,BI,BI,2022-03-24
311,4126,UW00,BI,BI,2022-01-25
311,4127,UW00,BI,BI,2022-06-29
311,4128,UW00,BI,BI,2022-05-05
311,4129,UW00,BI,BI,2022-01-29
311,4130,UW00,BI,BI,2022-01-15
311,4131,UW00,WH,BI,2023-06-06
311,4132,UW00,BI,BI,2022-04-09
311,4133,UW00,BI,BI,2022-02-21
311,4134,UW00,WH,BI,2022-04-22
311,4135,UW00,WH,BI,2022-07-26
311,4136,UW00,WH,BI,2022-05-29
311,4137,UW00,BI,BI,2022-04-20
311,4138,UW00,BI,BI,2022-01-09
311,4139,UW00,WH,BI,2022-03-07
311,4140,UW00,BI,BI,2022-01-02
311,4141,UW00,BI,BI,2022-01-30
311,4142,UW00,WH,BI,2022-03-17
311,4143,UW00,BI,BI,2022-03-29
311,4144,UW00,WH,BI,2022-09-05
311,4145,UW00,BI,BI,2022-01-17
311,4146,UW00,BI,BI,2022-01-03
311,4147,UW00,WH,BI,2022-01-01
311,4148,UW00,WH,BI,2022-01-09
311,4149,UW00,WH,BI,2022-01-20
311,4150,UW00,BI,BI,2022-01-31
311,4151,UW00,WH,BI,2022-01-24
311,4152,UW00,BI,BI,2022-01-08
311,4153,UW00,BI,BI,2022-01-31
311,4154,UW00,BI,BI,2022-01-18
311,4155,UW00,WH,BI,2022-04-16
311,4156,UW00,BI,BI,2022-02-15
311,4157,UW00,WH,BI,2022-03-19
311,4158,UW00,BI,BI,2022-01-04
311,4159,UW00,BI,BI,2022-07-28
311,4160,UW00,BI,BI,2022-02-05
311,4161,UW00,BI,BI,2022-01-06
311,4162,UW00,WH,BI,2022-01-09
311,4163,UW00,BI,BI,2022-02-07
311,4164,UW00,BI,BI,2022-06-08
311,4165,UW00,WH,BI,2022-01-04
311,4166,UW00,BI,BI,2022-01-15
311,4167,UW00,BI,BI,2022-02-26
311,4168,UW00,BI,BI,2022-02-18
311,4169,UW00,BI,BI,2022-01-11
311,4170,UW00,BI,BI,2022-01-29
311,4171,UW00,BI,BI,2022-01-31
311,4172,UW00,WH,BI,2022-02-04
311,4173,UW00,WH,BI,2022-02-09
311,4174,UW00,WH,BI,2022-01-02
311,4175,UW00,WH,BI,2022-01-25
311,4176,UW00,BI,BI,2022-01-23
311,4177,UW00,WH,BI,2022-02-28
311,4178,UW00,BI,BI,2022-02-24
311,4179,UW00,BI,BI,2022-01-11
311,4180,UW00,WH,BI,2022-01-05
311,4181,UW00,WH,BI,2022-01-26
311,4182,UW00,WH,BI,2022-02-11
311,4183,UW00,BI,BI,2022-01-03
311,4184,UW00,WH,BI,2022-02-17
311,4185,UW00,WH,BI,2022-01-26
311,4186,UW00,BI,BI,2022-01-04
311,4187,UW00,BI,BI,2022-08-11
311,4188,UW00,WH,BI,2022-02-15
311,4189,UW00,BI,BI,2022-05-19
311,4190,UW00,BI,BI,2022-01-12
311,4191,UW00,BI,BI,2022-01-05
311,4192,UW00,BI,BI,2022-01-05
311,4193,UW00,WH,BI,2022-02-12
311,4194,UW00,BI,BI,2022-01-06
311,4195,UW00,WH,BI,2022-05-03
311,4196,UW00,WH,BI,2022-02-15
311,4197,UW00,WH,BI,2022-01-19
311,4198,UW00,WH,BI,2022-03-15
311,4199,UW00,BI,BI,2022-03-12
311,4200,UW00,BI,BI,2022-01-16
311,4201,UW00,WH,BI,2022-01-10
311,4202,UW00,BI,BI,2022-01-05
311,4203,UW00,BI,BI,2022-03-04
311,4204,UW00,BI,BI,2022-01-26
311,4205,UW00,BI,BI,2022-01-18
311,4206,UW00,BI,BI,2022-03-10
311,4207,UW00,BI,BI,2022-01-08
311,4208,UW00,BI,BI,2022-03-26
311,4209,UW00,WH,BI,2022-01-16
311,4210,UW00,BI,BI,2022-01-02
311,4211,UW00,WH,BI,2022-01-04
311,4212,UW00,BI,BI,2022-03-27
311,4213,UW00,WH,BI,2022-01-20
311,4214,UW00,WH,BI,2023-02-21
311,4215,UW00,BI,BI,2022-01-21
311,4216,UW00,BI,BI,2022-01-05
311,4217,UW00,BI,BI,2022-01-15
311,4218,UW00,BI,BI,2022-01-09
311,4219,UW00,BI,BI,2022-03-28
311,4220,UW00,WH,BI,2022-01-08
311,4221,UW00,BI,BI,2022-02-22
311,4222,UW00,BI,BI,2022-01-26
311,4223,UW00,BI,BI,2022-03-31
311,4224,UW00,WH,BI,2022-01-02
311,4225,UW00,WH,BI,2022-01-07
311,4226,UW00,BI,BI,2022-02-17
311,4227,UW00,BI,BI,2022-02-10
311,4228,UW00,BI,BI,2022-01-25
311,4229,UW00,WH,BI,2022-04-26
311,4230,UW00,WH,BI,2022-01-25
311,4231,UW00,WH,BI,2022-04-19
311,4232,UW00,BI,BI,2022-02-22
311,4233,UW00,WH,BI,2022-02-21
311,4234,UW00,BI,BI,2023-06-16
311,4235,UW00,BI,BI,2022-01-16
311,4236,UW00,BI,BI,2022-01-09
311,4237,UW00,BI,BI,2022-02-12
311,4238,UW00,BI,BI,2022-02-01
311,4239,UW00,BI,BI,2023-01-06
311,4240,UW00,BI,BI,2022-01-07
311,4241,UW00,BI,BI,2022-01-11
311,4242,UW00,BI,BI,2022-01-21
311,4243,UW00,BI,BI,2022-04-24
311,4244,UW00,WH,BI,2022-01-17
311,4245,UW00,WH,BI,2022-02-08
311,4246,UW00,WH,BI,2022-03-01
311,4247,UW00,WH,BI,2022-02-25
311,4248,UW00,WH,BI,2022-01-22
311,4249,UW00,BI,BI,2022-01-05
311,4250,UW00,WH,BI,2022-01-03
311,4251,UW00,WH,BI,2022-02-05
311,4252,UW00,WH,BI,2022-01-12
311,4253,UW00,BI,BI,2022-01-04
311,4254,UW00,WH,BI,2022-03-06
311,4255,UW00,WH,BI,2022-02-03
311,4256,UW00,WH,BI,2022-02-01
311,4257,UW00,BI,BI,2022-01-23
311,4258,UW00,WH,BI,2022-02-04
311,4259,UW00,WH,BI,2022-01-26
311,4260,UW00,BI,BI,2022-01-19
311,4261,UW00,WH,BI,2022-02-07
311,4262,UW00,WH,BI,2022-02-18
311,4263,UW00,BI,BI,2022-01-26
311,4264,UW00,WH,BI,2022-01-10
311,4265,UW00,WH,BI,2022-01-08
311,4266,UW00,BI,BI,2022-01-14
311,4267,UW00,BI,BI,2022-06-06
311,4268,UW00,WH,BI,2022-01-14
311,4269,UW00,WH,BI,2022-01-11
311,4270,UW00,BI,BI,2022-02-05
311,4271,UW00,BI,BI,2022-03-26
311,4272,UW00,WH,BI,2022-01-13
311,4273,UW00,WH,BI,2022-07-28
311,4274,UW00,WH,BI,2022-01-07
311,4275,UW00,WH,BI,2022-03-05
311,4276,UW00,WH,BI,2022-01-15
311,4277,UW00,BI,BI,2022-03-29
311,4278,UW00,BI,BI,2022-01-23
311,4279,UW00,BI,BI,2022-01-22
311,4280,UW00,BI,BI,2022-02-22
311,4281,UW00,BI,BI,2023-11-03
311,4282,UW00,BI,BI,2022-05-09
311,4283,UW00,WH,BI,2022-01-07
311,4284,UW00,WH,BI,2022-02-08
311,4285,UW00,BI,BI,2022-03-01
311,4286,UW00,BI,BI,2022-02-06
311,4287,UW00,BI,BI,2022-01-28
311,4288,UW00,BI,BI,2022-01-30
311,4289,UW00,BI,BI,2022-02-12
311,4290,UW00,WH,BI,2022-01-23
311,4291,UW00,WH,BI,2022-01-02
311,4292,UW00,BI,BI,2022-01-18
311,4293,UW00,BI,BI,2022-01-19
311,4294,UW00,BI,BI,2022-02-13
311,4295,UW00,BI,BI,2022-01-26
311,4296,UW00,BI,BI,2022-06-02
311,4297,UW00,WH,BI,2022-01-06
311,4298,UW00,BI,BI,2022-01-03
311,4299,UW00,WH,BI,2022-01-08
311,4300,UW00,WH,BI,2022-02-04
311,4301,UW00,WH,BI,2022-01-12
311,4302,UW00,BI,BI,2022-03-14
311,4303,UW00,BI,BI,2022-01-19
311,4304,UW00,BI,BI,2022-01-14
311,4305,UW00,WH,BI,2022-01-03
311,4306,UW00,BI,BI,2022-01-18
311,4307,UW00,BI,BI,2022-01-05
311,4308,UW00,BI,BI,2022-02-02
311,4309,UW00,WH,BI,2022-01-19
311,4310,UW00,BI,BI,2022-01-08
311,4311,UW00,BI,BI,2022-01-20
311,4312,UW00,WH,BI,2022-01-13
311,4313,UW00,WH,BI,2022-02-12
311,4314,UW00,BI,BI,2022-03-03
311,4315,UW00,WH,BI,2022-02-19
311,4316,UW00,BI,BI,2022-03-24
311,4317,UW00,BI,BI,2022-05-06
311,4318,UW00,BI,BI,2022-01-29
311,4319,UW00,WH,BI,2022-01-13
311,4320,UW00,WH,BI,2022-02-11
311,4321,UW00,BI,BI,2022-01-19
311,4322,UW00,BI,BI,2022-01-04
311,4323,UW00,WH,BI,2022-02-07
311,4324,UW00,BI,BI,2022-01-01
311,4325,UW00,WH,BI,2022-06-21
311,4326,UW00,BI,BI,2022-04-24
311,4327,UW00,WH,BI,2022-01-08
311,4328,UW00,BI,BI,2022-02-17
311,4329,UW00,BI,BI,2022-02-05
311,4330,UW00,BI,BI,2022-06-18
311,4331,UW00,BI,BI,2022-03-08
311,4332,UW00,WH,BI,2022-09-23
311,4333,UW00,WH,BI,2022-04-19
311,4334,UW00,WH,BI,2022-09-10
311,4335,UW00,WH,BI,2022-01-23
311,4336,UW00,BI,BI,2022-02-13
311,4337,UW00,WH,BI,2022-02-16
311,4338,UW00,BI,BI,2022-01-28
311,4339,UW00,BI,BI,2022-02-13
311,4340,UW00,BI,BI,2022-09-09
311,4341,UW00,BI,BI,2022-01-18
311,4342,UW00,WH,BI,2022-01-13
311,4343,UW00,BI,BI,2022-01-22
311,4344,UW00,WH,BI,2022-03-31
311,4345,UW00,WH,BI,2022-03-20
311,4346,UW00,WH,BI,2022-08-17
311,4347,UW00,WH,BI,2022-07-28
311,4348,UW00,WH,BI,2022-01-10
311,4349,UW00,WH,BI,2022-02-25
311,4350,UW00,BI,BI,2022-04-05
311,4351,UW00,BI,BI,2022-01-23
311,4352,UW00,WH,BI,2022-08-28
311,4353,UW00,BI,BI,2022-02-08
311,4354,UW00,WH,BI,2022-01-19
311,4355,UW00,WH,BI,2022-02-15
311,4356,UW00,WH,BI,2022-09-29
311,4357,UW00,WH,BI,2022-07-05
311,4358,UW00,WH,BI,2022-02-15
311,4359,UW00,BI,BI,2022-01-15
311,4360,UW00,WH,BI,2023-11-30
311,4361,UW00,BI,BI,2022-01-22
311,4362,UW00,BI,BI,2022-06-07
311,4363,UW00,BI,BI,2022-01-15
311,4364,UW00,BI,BI,2022-01-09
311,4365,UW00,BI,BI,2022-01-14
311,4366,UW00,BI,BI,2022-01-01
311,4367,UW00,WH,BI,2022-01-07
311,4368,UW00,BI,BI,2022-07-26
311,4369,UW00,WH,BI,2022-01-15
311,4370,UW00,WH,BI,2022-08-24
311,4371,UW00,WH,BI,2022-01-21
311,4372,UW00,BI,BI,2022-02-21
311,4373,UW00,BI,BI,2022-06-28
311,4374,UW00,WH,BI,2022-04-10
311,4375,UW00,BI,BI,2022-01-03
311,4376,UW00,WH,BI,2022-04-23
311,4377,UW00,WH,BI,2022-01-02
311,4378,UW00,BI,BI,2022-05-10
311,4379,UW00,BI,BI,2022-02-18
311,4380,UW00,WH,BI,2022-03-11
311,4381,UW00,WH,BI,2022-01-02
311,4382,UW00,WH,BI,2022-01-05
311,4383,UW00,BI,BI,2022-05-24
311,4384,UW00,BI,BI,2022-02-05
311,4385,UW00,WH,BI,2022-01-01
311,4386,UW00,WH,BI,2022-12-27
311,4387,UW00,WH,BI,2022-01-22
311,4388,UW00,BI,BI,2022-01-04
311,4389,UW00,WH,BI,2022-01-09
311,4390,UW00,WH,BI,2022-05-14
311,4391,UW00,BI,BI,2022-01-30
311,4392,UW00,BI,BI,2022-02-28
311,4393,UW00,BI,BI,2022-01-14
311,4394,UW00,BI,BI,2022-01-05
311,4395,UW00,WH,BI,2022-02-26
311,4396,UW00,WH,BI,2022-03-14
311,4397,UW00,WH,BI,2022-01-13
311,4398,UW00,BI,BI,2022-08-03
311,4399,UW00,BI,BI,2022-01-02
311,4400,UW00,BI,BI,2022-01-03
311,4401,UW00,WH,BI,2022-05-09
311,4402,UW00,BI,BI,2022-04-03
311,4403,UW00,WH,BI,2022-02-11
311,4404,UW00,WH,BI,2022-05-03
311,4405,UW00,WH,BI,2022-01-02
311,4406,UW00,WH,BI,2022-02-06
311,4407,UW00,BI,BI,2022-01-01
311,4408,UW00,BI,BI,2022-06-10
311,4409,UW00,WH,BI,2022-01-06
311,4410,UW00,WH,BI,2022-03-31
311,4411,UW00,BI,BI,2022-01-01
311,4412,UW00,WH,BI,2022-01-17
311,4413,UW00,BI,BI,2022-01-26
311,4414,UW00,WH,BI,2022-03-29
311,4415,UW00,WH,BI,2022-03-17
311,4416,UW00,WH,BI,2022-03-27
311,4417,UW00,BI,BI,2022-01-18
311,4418,UW00,WH,BI,2022-01-14
311,4419,UW00,BI,BI,2022-07-22
311,4420,UW00,WH,BI,2022-01-01
311,4421,UW00,WH,BI,2022-02-11
311,4422,UW00,WH,BI,2022-01-17
311,4423,UW00,BI,BI,2022-01-07
311,4424,UW00,WH,BI,2022-06-04
311,4425,UW00,BI,BI,2022-12-05
311,4426,UW00,WH,BI,2022-02-28
311,4427,UW00,WH,BI,2022-01-04
311,4428,UW00,BI,BI,2022-05-03
311,4429,UW00,WH,BI,2022-03-23
311,4430,UW00,WH,BI,2022-02-07
311,4431,UW00,WH,BI,2022-04-15
311,4432,UW00,BI,BI,2023-03-31
311,4433,UW00,WH,BI,2022-01-24
311,4434,UW00,BI,BI,2022-01-01
311,4435,UW00,BI,BI,2022-04-01
311,4436,UW00,BI,BI,2022-01-16
311,4437,UW00,WH,BI,2022-01-15
311,4438,UW00,WH,BI,2022-01-21
311,4439,UW00,BI,BI,2022-02-02
311,4440,UW00,BI,BI,2022-03-01
311,4441,UW00,WH,BI,2022-01-02
311,4442,UW00,BI,BI,2022-07-24
311,4443,UW00,WH,BI,2022-01-28
311,4444,UW00,BI,BI,2022-03-18
311,4445,UW00,BI,BI,2022-01-19
311,4446,UW00,BI,BI,2022-01-13
311,4447,UW00,BI,BI,2022-03-11
311,4448,UW00,WH,BI,2022-02-21
311,4449,UW00,WH,BI,2022-01-14
311,4450,UW00,BI,BI,2022-02-13
311,4451,UW00,BI,BI,2022-01-02
311,4452,UW00,BI,BI,2022-04-20
311,4453,UW00,BI,BI,2022-01-01
311,4454,UW00,WH,BI,2022-01-10
311,4455,UW00,WH,BI,2022-02-11
311,4456,UW00,WH,BI,2022-01-20
311,4457,UW00,BI,BI,2022-01-25
311,4458,UW00,BI,BI,2022-01-16
311,4459,UW00,BI,BI,2022-02-28
311,4460,UW00,BI,BI,2022-01-27
311,4461,UW00,BI,BI,2022-01-02
311,4462,UW00,WH,BI,2022-04-11
311,4463,UW00,BI,BI,2022-01-14
311,4464,UW00,WH,BI,2022-01-22
311,4465,UW00,WH,BI,2022-05-12
311,4466,UW00,BI,BI,2022-02-16
311,4467,UW00,WH,BI,2022-01-02
311,4468,UW00,BI,BI,2022-02-21
311,4469,UW00,WH,BI,2022-04-09
311,4470,UW00,BI,BI,2022-03-23
311,4471,UW00,WH,BI,2022-01-21
311,4472,UW00,BI,BI,2022-02-09
311,4473,UW00,WH,BI,2022-02-13
311,4474,UW00,BI,BI,2022-01-21
311,4475,UW00,BI,BI,2022-01-12
311,4476,UW00,BI,BI,2022-04-09
311,4477,UW00,BI,BI,2022-01-08
311,4478,UW00,WH,BI,2022-02-04
311,4479,UW00,WH,BI,2023-01-12
311,4480,UW00,WH,BI,2022-01-20
311,4481,UW00,WH,BI,2022-02-05
311,4482,UW00,WH,BI,2022-02-04
311,4483,UW00,WH,BI,2022-03-30
