VBELN,KUNNR,ERDAT,NETWR,WAERS,AUART
18736,4508,2022-08-26,14179.42,USD,OR
18737,1569,2022-08-26,26008.48,USD,OR
18738,3808,2022-08-26,19231.57,USD,OR
18739,3951,2022-08-26,58293.37,USD,OR
18740,3605,2022-08-26,13397.96,USD,OR
18741,3896,2022-08-27,101229.56,USD,OR
18742,3017,2022-08-27,52604.59,USD,OR
18743,2000,2022-08-27,235370.61,USD,OR
18744,3982,2022-08-27,4171.75,USD,OR
18745,1277,2022-08-27,70451.47,USD,OR
18746,2017,2022-08-27,11143.13,USD,OR
18747,1121,2022-08-27,27549.66,USD,OR
18748,449,2022-08-27,103957.43,USD,OR
18749,4684,2022-08-27,62876.65,USD,OR
18750,1048,2022-08-27,21788.16,USD,OR
18751,1274,2022-08-27,61358.69,USD,OR
18752,1006,2022-08-27,25732.17,USD,OR
18753,946,2022-08-27,127861.84,USD,OR
18754,3831,2022-08-27,12348.95,USD,OR
18755,2185,2022-08-27,268271.78,USD,OR
18756,4013,2022-08-27,1809179.45,USD,OR
18757,1092,2022-08-27,18188.74,USD,OR
18758,1180,2022-08-27,31604.78,USD,OR
18759,3144,2022-08-27,135724.32,USD,OR
18760,1167,2022-08-27,84896.68,USD,OR
18761,4665,2022-08-27,36980.21,USD,OR
18762,3064,2022-08-27,19558.58,USD,OR
18763,4381,2022-08-27,39589.19,USD,OR
18764,2414,2022-08-27,41979.62,USD,OR
18765,727,2022-08-27,137815.89,USD,OR
18766,865,2022-08-27,12437.34,USD,OR
18767,1693,2022-08-27,38202.67,USD,OR
18768,1839,2022-08-27,45979.51,USD,OR
18769,4381,2022-08-27,45336.97,USD,OR
18770,1745,2022-08-27,55674.07,USD,OR
18771,3568,2022-08-27,67846.28,USD,OR
18772,4808,2022-08-27,76868.46,USD,OR
18773,909,2022-08-27,50955.34,USD,OR
18774,3432,2022-08-27,50181.59,USD,OR
18775,2365,2022-08-27,37749.05,USD,OR
18776,1770,2022-08-27,51999.74,USD,OR
18777,471,2022-08-27,97477.66,USD,OR
18778,2459,2022-08-27,59441.25,USD,OR
18779,291,2022-08-27,7826.54,USD,OR
18780,899,2022-08-27,29117.23,USD,OR
18781,137,2022-08-27,52320.71,USD,OR
18782,222,2022-08-27,11752.15,USD,OR
18783,227,2022-08-27,12348.77,USD,OR
18784,537,2022-08-27,8188.48,USD,OR
18785,4790,2022-08-27,19493.55,USD,OR
18786,699,2022-08-27,14400.77,USD,OR
18787,2409,2022-08-27,52679.5,USD,OR
18788,254,2022-08-27,33100.88,USD,OR
18789,4893,2022-08-27,125008.46,USD,OR
18790,3302,2022-08-27,82041.0,USD,OR
18791,2356,2022-08-27,11903.34,USD,OR
18792,537,2022-08-27,6058.03,USD,OR
18793,2440,2022-08-27,44300.61,USD,OR
18794,91,2022-08-28,84814.21,USD,OR
18795,3541,2022-08-28,19041.81,USD,OR
18796,4823,2022-08-28,35575.84,USD,OR
18797,3449,2022-08-28,15018.39,USD,OR
18798,2122,2022-08-28,49206.71,USD,OR
18799,4893,2022-08-28,85694.69,USD,OR
18800,230,2022-08-28,12844.39,USD,OR
18801,4687,2022-08-28,43150.29,USD,OR
18802,690,2022-08-28,64565.82,USD,OR
18803,780,2022-08-28,102824.34,USD,OR
18804,780,2022-08-28,123942.01,USD,OR
18805,4886,2022-08-28,77837.51,USD,OR
18806,3868,2022-08-28,46933.82,USD,OR
18807,337,2022-08-28,11504.22,USD,OR
18808,4750,2022-08-28,38415.78,USD,OR
18809,3395,2022-08-28,5214.97,USD,OR
18810,4059,2022-08-28,15321.08,USD,OR
18811,3516,2022-08-28,15651.91,USD,OR
18812,903,2022-08-28,19990.38,USD,OR
18813,3695,2022-08-28,177338.35,USD,OR
18814,545,2022-08-28,159970.85,USD,OR
18815,2655,2022-08-28,25325.76,USD,OR
18816,3370,2022-08-28,218876.82,USD,OR
18817,2884,2022-08-28,132408.18,USD,OR
18818,1664,2022-08-28,34474.38,USD,OR
18819,292,2022-08-28,15664.75,USD,OR
18820,4099,2022-08-28,13455.0,USD,OR
18821,1700,2022-08-28,50101.93,USD,OR
18822,1269,2022-08-28,480594.92,USD,OR
18823,3292,2022-08-28,31689.53,USD,OR
18824,4273,2022-08-28,21400.89,USD,OR
18825,4860,2022-08-28,31375.32,USD,OR
18826,2857,2022-08-28,67183.14,USD,OR
18827,4352,2022-08-28,227693.24,USD,OR
18828,850,2022-08-28,56429.69,USD,OR
18829,3364,2022-08-28,8855.59,USD,OR
18830,1563,2022-08-28,40976.43,USD,OR
18831,1281,2022-08-28,80226.12,USD,OR
18832,1902,2022-08-28,49014.96,USD,OR
18833,59,2022-08-28,19464.23,USD,OR
18834,1414,2022-08-28,1511.65,USD,OR
18835,4082,2022-08-28,19395.24,USD,OR
18836,1994,2022-08-28,208657.38,USD,OR
18837,236,2022-08-28,39193.56,USD,OR
18838,1050,2022-08-28,16765.3,USD,OR
18839,4369,2022-08-28,54364.62,USD,OR
18840,3872,2022-08-28,111580.47,USD,OR
18841,1484,2022-08-28,198915.43,USD,OR
18842,85,2022-08-28,80401.71,USD,OR
18843,2596,2022-08-28,62492.98,USD,OR
18844,4492,2022-08-28,16519.86,USD,OR
18845,392,2022-08-28,25210.3,USD,OR
18846,2679,2022-08-28,43795.95,USD,OR
18847,2796,2022-08-29,8938.54,USD,OR
18848,267,2022-08-29,99392.14,USD,OR
18849,396,2022-08-29,35722.66,USD,OR
18850,757,2022-08-29,4472.44,USD,OR
18851,4744,2022-08-29,38322.85,USD,OR
18852,3605,2022-08-29,11909.35,USD,OR
18853,673,2022-08-29,23493.54,USD,OR
18854,405,2022-08-29,13011.04,USD,OR
18855,3029,2022-08-29,32302.74,USD,OR
18856,4391,2022-08-29,49984.92,USD,OR
18857,147,2022-08-29,4508.01,USD,OR
18858,3952,2022-08-29,31222.23,USD,OR
18859,1012,2022-08-29,45194.94,USD,OR
18860,2414,2022-08-29,44289.19,USD,OR
18861,3292,2022-08-29,50370.82,USD,OR
18862,2475,2022-08-29,40256.7,USD,OR
18863,1375,2022-08-29,144634.52,USD,OR
18864,3562,2022-08-29,7285.75,USD,OR
18865,4942,2022-08-29,179503.96,USD,OR
18866,3584,2022-08-29,35966.05,USD,OR
18867,4364,2022-08-29,96981.68,USD,OR
18868,1243,2022-08-29,128790.0,USD,OR
18869,1244,2022-08-29,48840.0,USD,OR
18870,4813,2022-08-29,36242.08,USD,OR
18871,1905,2022-08-29,35789.64,USD,OR
18872,2990,2022-08-29,54341.7,USD,OR
18873,4942,2022-08-29,167529.08,USD,OR
18874,865,2022-08-29,11139.83,USD,OR
18875,4344,2022-08-29,8761.64,USD,OR
18876,1542,2022-08-29,26733.0,USD,OR
18877,4997,2022-08-29,22664.28,USD,OR
18878,624,2022-08-29,50459.04,USD,OR
18879,198,2022-08-29,37703.25,USD,OR
18880,791,2022-08-29,98838.34,USD,OR
18881,905,2022-08-29,38528.01,USD,OR
18882,3840,2022-08-29,20986.51,USD,OR
18883,4878,2022-08-29,89065.45,USD,OR
18884,2438,2022-08-29,81801.15,USD,OR
18885,515,2022-08-29,143881.62,USD,OR
18886,3839,2022-08-29,178724.28,USD,OR
18887,3259,2022-08-29,48570.55,USD,OR
18888,3818,2022-08-29,6523.43,USD,OR
18889,789,2022-08-29,13848.47,USD,OR
18890,3807,2022-08-29,58809.93,USD,OR
18891,3085,2022-08-29,105388.25,USD,OR
18892,4024,2022-08-29,21508.93,USD,OR
18893,543,2022-08-29,129307.2,USD,OR
18894,3091,2022-08-29,37288.11,USD,OR
18895,47,2022-08-29,20723.78,USD,OR
18896,85,2022-08-29,68510.01,USD,OR
18897,2241,2022-08-29,52481.99,USD,OR
18898,3482,2022-08-29,16080.53,USD,OR
18899,2236,2022-08-29,109747.63,USD,OR
18900,4194,2022-08-29,49748.86,USD,OR
18901,2510,2022-08-29,43989.92,USD,OR
18902,3528,2022-08-29,203865.51,USD,OR
18903,2813,2022-08-29,60059.21,USD,OR
18904,1741,2022-08-29,51479.92,USD,OR
18905,3826,2022-08-29,335434.02,USD,OR
18906,1037,2022-08-29,58859.0,USD,OR
18907,3206,2022-08-30,11863.41,USD,OR
18908,3423,2022-08-30,10403.9,USD,OR
18909,1083,2022-08-30,27678.18,USD,OR
18910,4664,2022-08-30,117978.7,USD,OR
18911,3938,2022-08-30,13426.35,USD,OR
18912,370,2022-08-30,80978.08,USD,OR
18913,2669,2022-08-30,71016.84,USD,OR
18914,564,2022-08-30,19676.19,USD,OR
18915,2767,2022-08-30,30060.11,USD,OR
18916,3240,2022-08-30,15070.13,USD,OR
18917,1917,2022-08-30,18776.26,USD,OR
18918,490,2022-08-30,27655.76,USD,OR
18919,3879,2022-08-30,84064.02,USD,OR
18920,1370,2022-08-30,12034.36,USD,OR
18921,2054,2022-08-30,19044.15,USD,OR
18922,3649,2022-08-30,26235.26,USD,OR
18923,1375,2022-08-30,92570.95,USD,OR
18924,3207,2022-08-30,24853.97,USD,OR
18925,1656,2022-08-30,26910.8,USD,OR
18926,2998,2022-08-30,93961.2,USD,OR
18927,4106,2022-08-30,6620.27,USD,OR
18928,3528,2022-08-30,137796.56,USD,OR
18929,4132,2022-08-30,18388.57,USD,OR
18930,1722,2022-08-30,30267.57,USD,OR
18931,571,2022-08-30,383532.73,USD,OR
18932,356,2022-08-30,6742.77,USD,OR
18933,3944,2022-08-30,296214.23,USD,OR
18934,1393,2022-08-30,22830.06,USD,OR
18935,337,2022-08-30,17492.16,USD,OR
18936,920,2022-08-30,98006.75,USD,OR
18937,2906,2022-08-30,24644.04,USD,OR
18938,355,2022-08-30,42340.55,USD,OR
18939,3920,2022-08-30,31420.09,USD,OR
18940,665,2022-08-30,92225.25,USD,OR
18941,4704,2022-08-30,21445.53,USD,OR
18942,4632,2022-08-30,9601.91,USD,OR
18943,3445,2022-08-30,5329.54,USD,OR
18944,2357,2022-08-30,30358.29,USD,OR
18945,849,2022-08-30,7948.69,USD,OR
18946,2724,2022-08-30,9278.9,USD,OR
18947,4016,2022-08-30,34707.65,USD,OR
18948,1003,2022-08-30,72069.09,USD,OR
18949,3114,2022-08-30,67016.5,USD,OR
18950,1105,2022-08-30,31837.93,USD,OR
18951,624,2022-08-30,59806.06,USD,OR
18952,3072,2022-08-30,47711.2,USD,OR
18953,2472,2022-08-30,32276.13,USD,OR
18954,3482,2022-08-31,26780.53,USD,OR
18955,986,2022-08-31,13819.03,USD,OR
18956,1810,2022-08-31,36075.1,USD,OR
18957,2473,2022-08-31,52276.47,USD,OR
18958,4082,2022-08-31,18482.1,USD,OR
18959,4661,2022-08-31,61793.95,USD,OR
18960,1994,2022-08-31,168853.33,USD,OR
18961,3014,2022-08-31,20656.6,USD,OR
18962,3587,2022-08-31,12210.49,USD,OR
18963,1194,2022-08-31,36217.08,USD,OR
18964,243,2022-08-31,48163.85,USD,OR
18965,4895,2022-08-31,25647.9,USD,OR
18966,627,2022-08-31,22506.37,USD,OR
18967,1915,2022-08-31,29171.92,USD,OR
18968,3384,2022-08-31,119664.01,USD,OR
18969,4355,2022-08-31,38661.56,USD,OR
18970,2832,2022-08-31,56159.74,USD,OR
18971,4355,2022-08-31,26039.43,USD,OR
18972,3142,2022-08-31,25456.58,USD,OR
18973,2677,2022-08-31,104844.32,USD,OR
18974,3891,2022-08-31,7602.98,USD,OR
18975,690,2022-08-31,35505.0,USD,OR
18976,2138,2022-08-31,10511.25,USD,OR
18977,2459,2022-08-31,55044.74,USD,OR
18978,684,2022-08-31,50633.8,USD,OR
18979,2459,2022-08-31,55951.77,USD,OR
18980,830,2022-08-31,43841.84,USD,OR
18981,1043,2022-08-31,70263.76,USD,OR
18982,2130,2022-08-31,15950.27,USD,OR
18983,2485,2022-08-31,91949.8,USD,OR
18984,4820,2022-08-31,51213.35,USD,OR
18985,4058,2022-08-31,31565.09,USD,OR
18986,406,2022-08-31,74666.02,USD,OR
18987,3453,2022-08-31,49354.19,USD,OR
18988,758,2022-08-31,29516.09,USD,OR
18989,2884,2022-08-31,93532.05,USD,OR
18990,251,2022-08-31,27043.67,USD,OR
18991,3855,2022-08-31,91508.94,USD,OR
18992,975,2022-08-31,31134.62,USD,OR
18993,3778,2022-08-31,14896.54,USD,OR
18994,2169,2022-08-31,42079.76,USD,OR
18995,4020,2022-08-31,49597.22,USD,OR
18996,4676,2022-08-31,16303.25,USD,OR
18997,209,2022-08-31,9380.45,USD,OR
18998,1208,2022-08-31,89106.26,USD,OR
18999,2950,2022-08-31,37875.97,USD,OR
19000,2097,2022-08-31,30342.76,USD,OR
19001,2241,2022-08-31,65568.18,USD,OR
19002,4699,2022-08-31,33285.86,USD,OR
19003,3006,2022-08-31,17592.35,USD,OR
19004,421,2022-08-31,4957.17,USD,OR
19005,1722,2022-08-31,26939.16,USD,OR
19006,4414,2022-08-31,27281.42,USD,OR
19007,3426,2022-08-31,285552.31,USD,OR
19008,3155,2022-08-31,187407.71,USD,OR
19009,655,2022-08-31,62300.5,USD,OR
19010,1771,2022-08-31,34447.01,USD,OR
19011,2088,2022-08-31,17136.04,USD,OR
19012,3044,2022-09-01,45757.68,USD,OR
19013,840,2022-09-01,119288.52,USD,OR
19014,2686,2022-09-01,44521.04,USD,OR
19015,2101,2022-09-01,60602.14,USD,OR
19016,3695,2022-09-01,229849.38,USD,OR
19017,125,2022-09-01,100796.55,USD,OR
19018,969,2022-09-01,43827.21,USD,OR
19019,152,2022-09-01,24640.13,USD,OR
19020,3069,2022-09-01,21164.88,USD,OR
19021,3070,2022-09-01,7443.36,USD,OR
19022,3064,2022-09-01,27506.66,USD,OR
19023,1409,2022-09-01,12462.65,USD,OR
19024,3363,2022-09-01,14650.31,USD,OR
19025,2196,2022-09-01,73129.41,USD,OR
19026,2317,2022-09-01,36645.97,USD,OR
19027,1470,2022-09-01,15804.83,USD,OR
19028,4115,2022-09-01,108801.44,USD,OR
19029,3370,2022-09-01,127985.72,USD,OR
19030,1289,2022-09-01,92220.0,USD,OR
19031,799,2022-09-01,130779.12,USD,OR
19032,3500,2022-09-01,12463.31,USD,OR
19033,589,2022-09-01,20760.51,USD,OR
19034,4217,2022-09-01,24947.92,USD,OR
19035,1955,2022-09-01,40707.31,USD,OR
19036,914,2022-09-01,32432.85,USD,OR
19037,435,2022-09-01,74563.91,USD,OR
19038,4638,2022-09-01,21012.31,USD,OR
19039,85,2022-09-01,90752.64,USD,OR
19040,2378,2022-09-01,30785.84,USD,OR
19041,1960,2022-09-01,70849.99,USD,OR
19042,3662,2022-09-01,22048.68,USD,OR
19043,4207,2022-09-01,223281.77,USD,OR
19044,2395,2022-09-01,13517.17,USD,OR
19045,907,2022-09-01,34539.58,USD,OR
19046,1274,2022-09-01,54421.07,USD,OR
19047,1722,2022-09-01,36953.33,USD,OR
19048,1626,2022-09-01,18542.26,USD,OR
19049,1626,2022-09-01,28197.93,USD,OR
19050,3259,2022-09-01,51482.95,USD,OR
19051,2910,2022-09-01,15828.34,USD,OR
19052,3985,2022-09-01,92893.79,USD,OR
19053,688,2022-09-01,246638.78,USD,OR
19054,2739,2022-09-01,326009.18,USD,OR
19055,4228,2022-09-01,74442.02,USD,OR
19056,372,2022-09-01,49714.55,USD,OR
19057,4775,2022-09-01,19249.03,USD,OR
19058,1219,2022-09-01,31305.45,USD,OR
19059,2476,2022-09-01,28853.32,USD,OR
19060,4252,2022-09-01,42766.42,USD,OR
19061,374,2022-09-01,47176.49,USD,OR
19062,1983,2022-09-01,32777.27,USD,OR
19063,3976,2022-09-01,31428.1,USD,OR
19064,3521,2022-09-01,83276.49,USD,OR
19065,2400,2022-09-01,42759.24,USD,OR
19066,1661,2022-09-01,33840.4,USD,OR
19067,2514,2022-09-01,117920.31,USD,OR
19068,480,2022-09-01,72673.65,USD,OR
19069,178,2022-09-01,80940.63,USD,OR
19070,435,2022-09-01,93606.02,USD,OR
19071,3523,2022-09-01,76607.73,USD,OR
19072,4712,2022-09-01,13338.58,USD,OR
19073,3333,2022-09-02,94130.42,USD,OR
19074,298,2022-09-02,13781.92,USD,OR
19075,365,2022-09-02,100442.01,USD,OR
19076,2628,2022-09-02,178492.55,USD,OR
19077,545,2022-09-02,151355.23,USD,OR
19078,4804,2022-09-02,18319.54,USD,OR
19079,518,2022-09-02,43041.84,USD,OR
19080,3661,2022-09-02,16802.97,USD,OR
19081,131,2022-09-02,25110.59,USD,OR
19082,4428,2022-09-02,16511.38,USD,OR
19083,4136,2022-09-02,34860.55,USD,OR
19084,800,2022-09-02,45407.14,USD,OR
19085,4193,2022-09-02,30836.59,USD,OR
19086,2296,2022-09-02,405229.11,USD,OR
19087,532,2022-09-02,14041.55,USD,OR
19088,1069,2022-09-02,27809.8,USD,OR
19089,645,2022-09-02,9739.49,USD,OR
19090,356,2022-09-02,10023.77,USD,OR
19091,1966,2022-09-02,45295.4,USD,OR
19092,930,2022-09-02,34425.31,USD,OR
19093,4614,2022-09-02,38977.01,USD,OR
19094,914,2022-09-02,65129.43,USD,OR
19095,2639,2022-09-02,28939.47,USD,OR
19096,1281,2022-09-02,87580.39,USD,OR
19097,3255,2022-09-02,10457.11,USD,OR
19098,3499,2022-09-02,110055.98,USD,OR
19099,2248,2022-09-02,72620.02,USD,OR
19100,57,2022-09-02,80298.63,USD,OR
19101,4864,2022-09-02,73456.18,USD,OR
19102,4525,2022-09-02,58043.02,USD,OR
19103,30,2022-09-02,142983.21,USD,OR
19104,4398,2022-09-02,28747.18,USD,OR
19105,2480,2022-09-02,62964.47,USD,OR
19106,959,2022-09-02,362837.36,USD,OR
19107,61,2022-09-02,34256.75,USD,OR
19108,867,2022-09-02,29301.73,USD,OR
19109,245,2022-09-02,46762.03,USD,OR
19110,4346,2022-09-02,33428.81,USD,OR
19111,4380,2022-09-02,21513.45,USD,OR
19112,2111,2022-09-02,106967.43,USD,OR
19113,3737,2022-09-02,63269.88,USD,OR
19114,3301,2022-09-02,63834.39,USD,OR
19115,1393,2022-09-02,32842.66,USD,OR
19116,58,2022-09-02,10358.74,USD,OR
19117,4093,2022-09-02,5118.31,USD,OR
19118,1915,2022-09-02,32906.16,USD,OR
19119,859,2022-09-02,31990.84,USD,OR
19120,2041,2022-09-02,63163.98,USD,OR
19121,4782,2022-09-02,59702.77,USD,OR
19122,1431,2022-09-02,44101.94,USD,OR
19123,3453,2022-09-02,58916.51,USD,OR
19124,830,2022-09-02,37519.98,USD,OR
19125,3116,2022-09-02,48279.58,USD,OR
19126,4342,2022-09-02,12766.91,USD,OR
19127,4594,2022-09-02,11573.89,USD,OR
19128,187,2022-09-02,8362.78,USD,OR
19129,1436,2022-09-02,61548.75,USD,OR
19130,3758,2022-09-02,9721.79,USD,OR
19131,4232,2022-09-02,29242.93,USD,OR
19132,1456,2022-09-02,157578.9,USD,OR
19133,484,2022-09-02,15846.64,USD,OR
19134,3767,2022-09-02,48270.23,USD,OR
19135,2079,2022-09-03,40296.3,USD,OR
19136,27,2022-09-03,96327.95,USD,OR
19137,1597,2022-09-03,4920.8,USD,OR
19138,4404,2022-09-03,47315.66,USD,OR
19139,206,2022-09-03,40934.88,USD,OR
19140,2335,2022-09-03,21540.38,USD,OR
19141,355,2022-09-03,30915.5,USD,OR
19142,3658,2022-09-03,54973.28,USD,OR
19143,1058,2022-09-03,7187.27,USD,OR
19144,2685,2022-09-03,86186.29,USD,OR
19145,1037,2022-09-03,69621.86,USD,OR
19146,4824,2022-09-03,159891.43,USD,OR
19147,4994,2022-09-03,45894.19,USD,OR
19148,614,2022-09-03,61309.86,USD,OR
19149,3951,2022-09-03,61579.61,USD,OR
19150,1718,2022-09-03,60352.27,USD,OR
19151,4351,2022-09-03,10861.58,USD,OR
19152,4874,2022-09-03,852050.36,USD,OR
19153,3376,2022-09-03,43653.81,USD,OR
19154,1723,2022-09-03,20141.87,USD,OR
19155,2677,2022-09-03,69951.52,USD,OR
19156,3932,2022-09-03,49298.67,USD,OR
19157,2138,2022-09-03,7734.73,USD,OR
19158,4522,2022-09-03,15762.4,USD,OR
19159,1617,2022-09-03,31391.04,USD,OR
19160,3413,2022-09-03,38836.88,USD,OR
19161,2650,2022-09-03,186122.43,USD,OR
19162,1819,2022-09-03,25858.71,USD,OR
19163,4026,2022-09-03,49217.45,USD,OR
19164,2775,2022-09-03,201044.23,USD,OR
19165,1317,2022-09-03,108195.27,USD,OR
19166,989,2022-09-03,193071.27,USD,OR
19167,2525,2022-09-03,37289.75,USD,OR
19168,2001,2022-09-03,58584.59,USD,OR
19169,4907,2022-09-03,125974.38,USD,OR
19170,3882,2022-09-03,48999.72,USD,OR
19171,4904,2022-09-03,60310.84,USD,OR
19172,2990,2022-09-03,65669.51,USD,OR
19173,2726,2022-09-03,58693.86,USD,OR
19174,4953,2022-09-03,145942.6,USD,OR
19175,4668,2022-09-03,32176.68,USD,OR
19176,2707,2022-09-03,71789.25,USD,OR
19177,3201,2022-09-03,12904.62,USD,OR
19178,4151,2022-09-03,121213.62,USD,OR
19179,1350,2022-09-03,49925.43,USD,OR
19180,97,2022-09-03,65397.82,USD,OR
19181,4922,2022-09-03,37846.83,USD,OR
19182,305,2022-09-03,38517.47,USD,OR
19183,3206,2022-09-03,17957.75,USD,OR
19184,2988,2022-09-03,12198.71,USD,OR
19185,4598,2022-09-03,37793.04,USD,OR
19186,534,2022-09-03,90374.38,USD,OR
19187,1248,2022-09-03,14373.62,USD,OR
19188,2446,2022-09-03,165832.08,USD,OR
19189,2748,2022-09-03,62845.81,USD,OR
19190,4249,2022-09-03,102839.31,USD,OR
19191,4567,2022-09-03,22608.21,USD,OR
19192,3438,2022-09-04,107717.23,USD,OR
19193,37,2022-09-04,12970.85,USD,OR
19194,2793,2022-09-04,115359.44,USD,OR
19195,1352,2022-09-04,18374.28,USD,OR
19196,1350,2022-09-04,32101.1,USD,OR
19197,1906,2022-09-04,22227.58,USD,OR
19198,2959,2022-09-04,57832.11,USD,OR
19199,969,2022-09-04,82691.62,USD,OR
19200,403,2022-09-04,77849.41,USD,OR
19201,1819,2022-09-04,34076.08,USD,OR
19202,831,2022-09-04,32397.29,USD,OR
19203,4752,2022-09-04,24717.09,USD,OR
19204,4676,2022-09-04,19281.66,USD,OR
19205,2425,2022-09-04,47358.99,USD,OR
19206,3856,2022-09-04,120993.23,USD,OR
19207,973,2022-09-04,74450.1,USD,OR
19208,228,2022-09-04,25937.8,USD,OR
19209,975,2022-09-04,22127.99,USD,OR
19210,2950,2022-09-04,25409.86,USD,OR
19211,3949,2022-09-04,43807.39,USD,OR
19212,3701,2022-09-04,14884.43,USD,OR
19213,4651,2022-09-04,27721.91,USD,OR
19214,842,2022-09-04,58215.57,USD,OR
19215,1741,2022-09-04,53641.97,USD,OR
19216,3782,2022-09-04,8194.5,USD,OR
19217,1570,2022-09-04,13969.05,USD,OR
19218,4571,2022-09-04,189549.62,USD,OR
19219,4707,2022-09-04,52420.03,USD,OR
19220,487,2022-09-04,150371.46,USD,OR
19221,4138,2022-09-04,118669.79,USD,OR
19222,2082,2022-09-04,26425.91,USD,OR
19223,77,2022-09-04,12063.29,USD,OR
19224,1215,2022-09-04,410818.93,USD,OR
19225,1803,2022-09-04,114262.76,USD,OR
19226,1317,2022-09-04,76346.14,USD,OR
19227,537,2022-09-04,7867.08,USD,OR
19228,2698,2022-09-04,235310.16,USD,OR
19229,3302,2022-09-04,90365.35,USD,OR
19230,918,2022-09-04,12975.79,USD,OR
19231,3973,2022-09-04,16622.2,USD,OR
19232,919,2022-09-04,11570.05,USD,OR
19233,3985,2022-09-04,62039.85,USD,OR
19234,4889,2022-09-04,67325.5,USD,OR
19235,311,2022-09-04,9312.93,USD,OR
19236,721,2022-09-04,10118.08,USD,OR
19237,2747,2022-09-04,55925.44,USD,OR
19238,727,2022-09-04,189552.2,USD,OR
19239,3302,2022-09-04,79428.08,USD,OR
19240,4782,2022-09-04,69295.52,USD,OR
19241,3416,2022-09-04,45721.0,USD,OR
19242,492,2022-09-04,34067.24,USD,OR
19243,3122,2022-09-04,53326.25,USD,OR
19244,4813,2022-09-04,23648.12,USD,OR
19245,1140,2022-09-04,11463.8,USD,OR
19246,2837,2022-09-04,52525.45,USD,OR
19247,4207,2022-09-04,226235.15,USD,OR
19248,3367,2022-09-04,65464.19,USD,OR
19249,115,2022-09-04,31196.34,USD,OR
19250,3503,2022-09-04,62526.65,USD,OR
19251,1645,2022-09-05,25462.96,USD,OR
19252,1117,2022-09-05,19558.52,USD,OR
19253,66,2022-09-05,16762.87,USD,OR
19254,3301,2022-09-05,53534.65,USD,OR
19255,320,2022-09-05,17138.0,USD,OR
19256,4652,2022-09-05,26612.61,USD,OR
19257,2400,2022-09-05,51499.34,USD,OR
19258,3309,2022-09-05,3151.94,USD,OR
19259,2111,2022-09-05,65540.22,USD,OR
19260,3876,2022-09-05,46749.88,USD,OR
19261,4750,2022-09-05,30476.22,USD,OR
19262,4470,2022-09-05,21876.04,USD,OR
19263,2726,2022-09-05,36968.78,USD,OR
19264,2041,2022-09-05,76987.79,USD,OR
19265,4059,2022-09-05,21138.48,USD,OR
19266,749,2022-09-05,95131.2,USD,OR
19267,2033,2022-09-05,6964.84,USD,OR
19268,3449,2022-09-05,12163.43,USD,OR
19269,959,2022-09-05,349260.92,USD,OR
19270,2047,2022-09-05,38873.67,USD,OR
19271,1150,2022-09-05,69611.85,USD,OR
19272,4487,2022-09-05,13380.3,USD,OR
19273,4354,2022-09-05,51222.34,USD,OR
19274,1642,2022-09-05,13300.53,USD,OR
19275,842,2022-09-05,51543.25,USD,OR
19276,4907,2022-09-05,112447.87,USD,OR
19277,151,2022-09-05,60152.26,USD,OR
19278,3058,2022-09-05,78195.46,USD,OR
19279,521,2022-09-05,45224.2,USD,OR
19280,3701,2022-09-05,11939.52,USD,OR
19281,4304,2022-09-05,25865.1,USD,OR
19282,1458,2022-09-05,60958.58,USD,OR
19283,902,2022-09-05,58955.94,USD,OR
19284,813,2022-09-05,51815.08,USD,OR
19285,77,2022-09-05,19562.1,USD,OR
19286,219,2022-09-05,22972.32,USD,OR
19287,1456,2022-09-05,161100.04,USD,OR
19288,4144,2022-09-05,27438.07,USD,OR
19289,3082,2022-09-05,13717.08,USD,OR
19290,36,2022-09-05,114812.59,USD,OR
19291,1306,2022-09-05,12360.07,USD,OR
19292,4738,2022-09-05,110319.33,USD,OR
19293,2344,2022-09-05,16541.85,USD,OR
19294,4918,2022-09-05,24413.98,USD,OR
19295,1308,2022-09-05,41575.83,USD,OR
19296,1741,2022-09-05,39312.6,USD,OR
19297,457,2022-09-05,4805.74,USD,OR
19298,4831,2022-09-05,14503.27,USD,OR
19299,4754,2022-09-05,18531.66,USD,OR
19300,1824,2022-09-05,49080.17,USD,OR
19301,4676,2022-09-05,21268.77,USD,OR
19302,4424,2022-09-05,27047.44,USD,OR
19303,4322,2022-09-05,30895.12,USD,OR
19304,1313,2022-09-05,8945.8,USD,OR
19305,4878,2022-09-05,108314.5,USD,OR
19306,4782,2022-09-05,106535.75,USD,OR
19307,2133,2022-09-05,70666.12,USD,OR
19308,3249,2022-09-05,239850.94,USD,OR
19309,2378,2022-09-05,22796.95,USD,OR
19310,2248,2022-09-05,68750.01,USD,OR
19311,672,2022-09-05,135299.88,USD,OR
19312,1662,2022-09-05,29328.99,USD,OR
19313,200,2022-09-05,35320.48,USD,OR
19314,4664,2022-09-05,141956.07,USD,OR
19315,431,2022-09-06,33377.61,USD,OR
19316,3072,2022-09-06,42461.77,USD,OR
19317,4904,2022-09-06,33436.26,USD,OR
19318,3605,2022-09-06,12865.54,USD,OR
19319,694,2022-09-06,12916.58,USD,OR
19320,4699,2022-09-06,25613.51,USD,OR
19321,2185,2022-09-06,204390.37,USD,OR
19322,3206,2022-09-06,12241.89,USD,OR
19323,2111,2022-09-06,127235.16,USD,OR
